mobile_subscriber_id,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
215697,11.0164,11.4717,6.7701,5.4848,7.8493,9.2732
247001,0.8457,2.4158,0.5009,0.0933,0.2614,0.5874
249165,0.0221,0.0069,0.0123,0.0021,NULL,0.0074
271718,0.0622,NULL,0.1174,NULL,NULL,NULL
281207,NULL,NULL,0.0012,NULL,0.0191,0.0300
2929565,NULL,NULL,0.0037,0.0087,0.0101,0.0057
250347,8.8838,7.3028,13.7979,7.6042,5.2927,7.2654
270536,0.5176,0.2750,0.5045,1.4341,2.7739,0.3037
279733,0.0840,0.1076,0.0653,0.0470,0.1455,0.0794
2905492,12.3243,26.8638,16.8348,5.0378,12.6334,3.4559
2907656,0.4093,0.3315,0.5286,0.4593,0.4615,0.4455
2916730,3.7575,1.1856,3.0584,2.3384,6.6897,1.3160
2928091,NULL,0.4305,1.3926,1.2369,1.1061,1.2238
2930255,NULL,NULL,42.0298,25.3868,49.6070,9.6090
2918894,NULL,NULL,NULL,NULL,NULL,NULL
213241,3.1669,1.4431,2.3944,9.1968,4.3183,4.2607
2898230,0.0920,NULL,0.0184,NULL,NULL,NULL
2904218,0.0142,0.0128,0.0141,0.0137,0.0141,0.0137
2920368,0.6254,0.5549,0.8593,0.6389,1.0807,1.1962
2914795,NULL,NULL,42.5349,102.6268,129.7363,205.3793
2936933,NULL,NULL,NULL,NULL,NULL,NULL
2940265,NULL,NULL,NULL,NULL,NULL,NULL
205687,3.2695,3.1882,3.0412,7.1515,5.4338,7.9228
265332,0.8742,0.9105,3.9585,3.4850,2.4994,2.6028
287470,24.1671,15.2083,17.2478,24.3539,31.8246,32.0701
2902452,0.0085,0.0077,0.0086,0.0083,0.0085,0.0083
2913229,0.0004,0.0004,0.0004,0.0004,0.0005,0.0004
2921934,0.0066,0.0041,0.1373,0.0728,0.0895,0.1100
2932711,NULL,NULL,NULL,NULL,NULL,1.9239
2939744,NULL,NULL,NULL,NULL,NULL,NULL
218030,0.7563,6.1156,0.3363,0.4653,1.1319,1.1180
231847,0.0005,0.0028,0.0004,0.0004,0.0003,0.0003
255737,3.2147,2.2968,3.4310,2.0116,2.4101,4.6500
260065,0.1871,0.0995,0.1059,0.0771,0.0397,0.0000
281376,0.0757,0.2984,0.1986,0.7089,0.2661,0.2985
289036,22.3994,17.1099,17.5043,25.7736,17.6775,11.8753
2903434,0.0000,0.0002,0.0000,0.0001,0.0067,0.0053
2909591,1.1862,2.0866,2.1658,1.4924,0.9688,1.4400
2912923,31.4634,12.8975,20.8625,12.1074,10.2839,24.4877
285704,NULL,NULL,5.9181,NULL,NULL,NULL
2940726,NULL,NULL,NULL,NULL,NULL,NULL
241734,0.4945,0.0329,0.7199,0.3882,0.7759,0.4971
256427,0.0244,4.9339,5.4096,4.3391,3.7913,4.4400
273653,0.0143,0.0129,0.0143,0.0139,0.0144,0.0139
288346,0.0308,0.0178,0.0075,NULL,NULL,0.0000
2914105,0.1293,0.2593,0.2822,0.3286,0.3060,0.3409
2942200,NULL,NULL,NULL,NULL,NULL,NULL
210493,0.0549,0.0528,0.1074,0.0531,2.6354,0.8547
221070,0.0124,0.0132,0.0223,0.0799,0.0807,0.1113
241044,0.0000,NULL,0.0000,0.0000,0.0000,0.0000
266022,2.9088,2.2657,2.9937,9.9558,7.2014,3.3826
283832,0.8639,0.4299,0.1679,1.5889,0.5211,0.3987
285996,0.0009,0.0025,0.0028,0.0012,0.0010,0.0010
2898814,8.8114,33.3375,36.0638,9.0186,12.8581,15.6953
2903142,0.9510,1.8970,1.6719,1.7649,2.8312,2.2564
251223,0.1527,0.1046,0.1621,0.1815,0.2408,0.2122
2899704,2.8046,4.3835,7.2642,5.2093,9.4262,4.3543
2901868,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
2931131,NULL,NULL,NULL,NULL,0.4869,0.4032
2933295,NULL,NULL,NULL,NULL,0.0363,0.0402
2935459,NULL,NULL,NULL,NULL,NULL,0.0001
212365,0.0095,0.1461,0.2238,0.0809,0.0209,NULL
241336,2.2502,2.2918,4.3150,2.9176,3.5649,3.1774
261402,0.7988,1.5797,1.5081,1.2369,2.4259,1.9415
265730,1.0378,0.5435,2.8239,0.5288,3.1588,1.2982
275219,0.6534,0.8867,NULL,NULL,NULL,NULL
2921244,0.0412,0.0018,0.0031,0.4279,4.6667,0.2558
2923408,0.0000,0.0345,0.0004,NULL,NULL,NULL
251515,1.4125,0.7968,0.0001,2.6002,1.9001,2.3427
255843,0.1074,0.1291,0.2069,0.2239,0.2993,0.4132
262876,0.3084,0.3364,0.6364,0.5755,0.7645,0.6494
267204,4.8847,0.3856,0.3735,1.3920,1.6875,1.3504
2922718,NULL,0.6432,3.8558,6.0513,14.7966,6.6301
2931423,NULL,NULL,NULL,4.3050,4.5880,2.2113
2933587,NULL,NULL,NULL,NULL,0.0011,NULL
256029,4.4650,1.8173,5.1594,3.8349,4.0121,5.1190
264519,0.0960,0.1022,0.1207,0.0682,0.1837,0.3211
281499,0.0066,0.0051,0.0241,0.0040,0.0808,0.0228
2904556,7.2013,8.4154,11.5880,7.5669,9.0582,4.4386
2908469,0.4215,0.8202,1.3727,0.6649,0.5832,0.4724
2931022,NULL,NULL,NULL,0.0291,0.0885,0.2627
2930026,NULL,NULL,NULL,NULL,0.0758,0.4084
2918619,NULL,NULL,NULL,NULL,NULL,NULL
228993,0.0639,0.0911,0.1281,0.1146,0.1503,3.0593
260297,0.0080,0.0026,0.6959,1.0156,0.9644,0.1870
261293,1.9468,0.0231,1.0929,0.0799,0.1156,0.1446
2897417,0.7199,0.8574,0.9378,1.1648,0.9532,0.6332
2900288,30.5576,20.8080,19.6145,32.7517,12.6763,4.8318
2914397,0.5403,7.3765,3.0198,2.4958,2.9518,3.4888
2922887,0.0029,0.0015,0.0020,0.0026,0.0013,0.0034
235823,NULL,1.4846,NULL,0.8310,NULL,NULL
219198,0.1797,0.4019,0.2825,0.2899,0.4064,0.1825
222023,0.0810,0.0941,0.6333,0.2717,0.2695,0.3975
253158,0.5595,1.6533,0.7659,4.1702,1.0521,5.5950
254154,1.5252,3.5354,0.7685,1.6151,2.1427,3.2111
271134,2.1251,1.0803,1.2221,2.4307,NULL,NULL
285458,10.9972,4.1993,1.7534,2.4937,2.9277,4.1809
2907258,1.6465,1.6453,6.0539,3.5003,3.9842,5.5756
2913000,0.6275,0.8847,2.5415,4.5825,4.5283,3.3420
2919661,0.3220,0.1530,0.1928,0.0778,0.4477,0.2265
239003,NULL,0.1819,0.0752,0.0467,0.1842,0.1707
237529,0.0290,0.0570,0.0503,0.0388,0.0640,0.0558
275571,0.2991,0.2595,0.3168,0.2409,0.3859,0.4146
285936,3.6371,4.2568,6.1006,12.0431,46.0324,4.8424
286932,0.4209,0.1946,0.4298,0.2444,0.2729,0.3687
2901330,0.1968,0.4032,0.9086,0.8470,0.6025,0.8746
2911695,14.8737,16.0043,14.1073,18.4099,18.1526,14.4246
2923056,0.0523,0.0445,0.2317,0.1205,0.2350,0.1946
2939913,NULL,NULL,NULL,NULL,NULL,NULL
231386,2.4389,2.5452,5.1747,5.2337,9.4738,7.4534
2911217,NULL,NULL,0.0000,NULL,0.0209,0.0260
223251,19.3531,6.4085,16.7635,10.5711,12.7102,17.4896
254555,7.4515,34.3298,0.2933,0.0472,0.0358,0.0849
284230,0.3592,0.1967,0.3413,0.1608,0.2710,0.3053
288515,0.0001,0.0001,0.0001,0.0001,0.0000,0.0001
2912522,14.9496,15.0277,4.8729,1.0189,3.7802,5.5694
2937334,NULL,NULL,NULL,NULL,NULL,NULL
205962,0.4606,0.2816,0.4033,0.5086,0.2208,NULL
213533,0.0544,0.0346,0.0513,0.0344,0.1064,0.1130
247493,3.3793,4.6396,5.7639,8.5651,5.7469,6.5900
251575,0.5063,0.4358,0.8850,0.6559,0.7681,1.2299
285289,4.8356,4.7960,9.3932,13.3071,8.7152,13.4582
2915748,1.0555,0.7786,1.1253,0.6982,0.8428,1.0684
2919999,1.4212,1.3356,1.3413,1.5160,1.7307,1.2685
278628,NULL,NULL,0.2161,0.1485,0.2576,0.0874
2919830,NULL,NULL,NULL,2.4004,NULL,0.0399
212059,4.5327,7.1241,14.4543,16.0393,4.5436,6.0183
223420,8.3305,7.5492,NULL,23.3225,64.2730,132.1374
246019,5.0289,17.4425,3.1226,6.9161,5.4971,6.9981
257503,0.0300,0.0366,0.5738,2.2149,0.5302,0.8498
288684,0.0293,0.0265,NULL,NULL,NULL,NULL
2909943,0.0067,0.0061,0.0067,0.0062,0.0065,0.0063
2937165,NULL,NULL,NULL,NULL,NULL,NULL
205166,13.4414,18.8134,19.7671,21.2571,19.2733,10.8579
244545,5.5463,2.5983,5.6586,2.9959,2.9658,4.9739
271011,0.3192,0.3180,0.5463,0.1231,NULL,NULL
287991,0.0306,0.0500,0.1817,0.0643,0.1214,0.2756
2898645,0.1544,0.1662,0.1816,0.1721,0.1985,0.1882
2902973,0.0000,NULL,NULL,NULL,0.0029,0.0368
2911048,0.0002,0.0035,0.0043,0.0042,0.0041,0.0046
2914380,0.0326,NULL,0.3168,0.3102,0.1713,0.1224
2928443,0.3019,1.1709,1.2862,1.1777,1.3383,1.1780
240383,NULL,NULL,0.0192,0.0336,0.0817,0.0160
2924115,NULL,NULL,NULL,0.0042,0.0337,0.0143
212886,0.0003,0.0000,0.0022,0.0005,0.0001,0.0001
280271,2.1578,1.9120,2.8951,2.0928,2.3236,3.2042
281482,0.0178,0.0185,0.0152,0.0112,0.0828,0.0824
287101,20.2334,24.2119,23.6195,30.1883,30.5611,47.8903
2903909,3.4581,2.9721,4.2627,3.1419,4.7215,13.6759
2905784,1.7682,1.0245,1.1129,1.1576,1.1651,0.9132
2907241,2.4959,2.2269,1.8064,2.3898,3.5998,3.1098
2910112,0.1440,0.1346,0.1362,0.1509,0.1392,0.1448
2914274,0.1993,NULL,NULL,NULL,NULL,NULL
2929379,NULL,NULL,0.0090,0.0098,0.0082,0.0095
2931254,NULL,NULL,0.0886,0.2620,0.3928,0.4566
226105,0.0198,0.0092,0.0097,0.0102,0.0154,0.0237
228515,1.5932,1.9232,2.1732,2.1129,1.6481,1.9497
251744,6.5423,13.1255,5.5365,6.0549,7.3242,10.4456
2913750,0.5886,5.7426,1.4613,1.8706,0.6129,1.4100
221777,NULL,0.0002,0.1562,0.0000,0.0082,0.2018
247662,NULL,0.0799,1.0841,9.3430,28.2106,19.9613
247416,NULL,NULL,0.1364,0.1891,0.1345,0.1372
259650,NULL,NULL,NULL,0.1119,0.0024,0.1427
2935476,NULL,NULL,NULL,NULL,NULL,NULL
209188,1.1098,2.3046,3.5207,2.8969,1.6602,3.0175
213516,2.1871,7.1830,5.3868,11.6151,5.1828,9.7906
227041,0.2972,0.2267,0.2502,0.3364,0.3436,0.5759
237775,0.7205,0.7808,0.3486,2.0019,1.7898,1.7973
255382,0.3586,2.1428,1.4460,0.7373,1.5056,0.7386
261124,5.3217,6.0013,5.7876,9.0991,8.2211,13.5475
265747,31.5431,19.6468,38.6300,23.3110,26.0621,24.2733
2928552,NULL,NULL,NULL,0.0003,0.0373,0.0185
2932880,NULL,NULL,NULL,0.4541,2.1013,0.4262
222819,0.5822,0.5981,0.8869,1.1214,1.8243,1.3392
230390,0.3101,0.7425,1.8439,1.2724,0.6546,0.6549
236882,9.3504,20.8930,8.8991,5.0525,17.3782,9.0099
261771,0.1152,0.6278,NULL,NULL,NULL,NULL
268601,2.4375,4.2233,7.5751,5.2516,4.1414,5.1626
274512,0.0806,0.0723,0.1961,0.0827,0.1385,0.0892
2927616,NULL,NULL,NULL,1.0133,0.6909,NULL
2934108,NULL,NULL,NULL,NULL,0.3615,8.3280
276676,0.0672,0.1075,0.2622,0.2699,0.1236,0.1417
284247,0.0948,0.1297,0.1530,0.1070,0.1250,0.1443
288575,14.6290,19.7689,32.4358,13.2455,39.5205,49.5583
2898891,2.8233,5.0020,3.1047,0.0000,NULL,NULL
2905383,0.2991,0.3525,0.4282,0.2940,0.3252,0.1618
2929780,NULL,0.1021,2.4773,NULL,NULL,NULL
202109,1.0193,1.1497,1.8009,3.5197,2.2922,3.4667
263045,0.0005,0.0008,0.0009,2.4801,0.6099,2.3630
267373,0.0745,0.2334,0.4539,0.1330,0.5554,0.2592
2920477,5.3045,5.5599,12.5503,9.8048,17.8543,14.3010
2926969,0.3780,1.3875,1.6061,0.7303,0.4478,0.5908
2931838,NULL,NULL,NULL,0.0554,1.8891,0.2536
2911526,NULL,NULL,NULL,NULL,0.0130,0.0181
2934002,NULL,NULL,NULL,NULL,NULL,0.0051
2922641,NULL,NULL,NULL,NULL,NULL,NULL
2938330,NULL,NULL,NULL,NULL,NULL,NULL
2918018,NULL,NULL,NULL,NULL,NULL,NULL
246079,8.9574,3.6844,15.3187,9.6955,12.3683,12.5535
273132,0.0409,0.0225,0.0238,0.0984,0.0755,0.0690
277214,0.8032,4.1502,8.7629,14.1859,15.5643,4.7885
2921413,0.5287,0.4638,0.3819,0.7375,0.8441,0.7778
2927905,0.0018,0.0001,0.0007,0.0001,0.0002,0.0001
2932728,NULL,NULL,NULL,0.3070,21.6440,12.6791
2925741,NULL,NULL,NULL,NULL,NULL,0.0000
217801,7.1361,9.8062,17.9717,3.2224,7.4293,0.0000
224293,34.7547,29.9870,14.4006,32.8897,23.6302,6.3847
226752,0.0148,0.0134,0.0147,0.0143,0.0148,0.0146
240277,0.0544,0.0404,0.1943,2.2195,0.0842,0.0771
244605,3.0643,4.3638,2.1187,0.7313,9.0275,6.4465
246769,0.2690,0.2245,0.2900,0.2435,0.2578,0.2718
274360,0.4333,0.3813,0.3896,3.2325,9.5032,4.7325
2900119,0.2659,0.2764,0.2487,0.2026,0.3358,0.1841
2906611,NULL,NULL,NULL,NULL,NULL,NULL
228057,9.6721,7.9937,12.9374,2.0560,1.3701,2.4495
256444,6.4542,7.0583,8.1793,7.1203,18.2749,4.4941
264104,14.5323,51.0438,15.7267,7.5572,13.7763,12.4226
265100,0.0006,0.0010,0.0004,0.0012,0.1013,0.2525
281914,0.6050,0.9496,1.0583,0.3396,2.2442,2.4488
2898307,0.0691,0.0098,0.0019,0.0312,1.3389,1.5934
2908884,0.2988,0.4447,0.4529,0.5362,0.0296,0.7488
2921951,0.3890,0.4412,0.1880,0.1130,0.2975,0.4390
202587,NULL,NULL,0.0008,0.0001,NULL,0.0003
2904141,NULL,NULL,0.4745,0.3128,0.1025,0.0316
2926694,NULL,NULL,NULL,NULL,NULL,NULL
2934354,NULL,NULL,NULL,NULL,NULL,NULL
239155,0.0153,NULL,0.0001,0.0000,NULL,NULL
264625,0.1374,NULL,0.0447,0.0566,0.0326,0.0170
275986,0.2169,0.2405,0.9899,0.3998,0.3908,0.4224
2902435,20.2388,28.0722,4.1332,2.1859,10.3615,4.8754
2915333,0.0477,NULL,0.2007,0.1286,0.3281,0.5241
2916329,2.5162,1.8063,4.5684,2.7603,0.5268,11.1408
2933312,NULL,NULL,NULL,NULL,0.0487,0.3235
2940972,NULL,NULL,NULL,NULL,NULL,NULL
252222,0.0019,NULL,NULL,NULL,NULL,NULL
260878,4.9279,1.1952,0.6757,0.5100,0.1688,0.2042
271243,6.1090,3.4024,6.5519,11.0446,17.0933,15.9638
272239,0.4698,0.8557,7.1809,6.5111,0.6510,1.1965
282604,0.0387,0.0358,0.0393,0.0383,0.0402,0.0398
2897998,3.5695,3.7306,5.9553,7.4044,11.3416,6.9700
2908363,3.0764,1.5349,1.9798,5.8181,2.0765,1.3720
2916023,0.1629,0.0640,NULL,NULL,NULL,NULL
2926388,NULL,10.3740,3.0177,0.0002,NULL,NULL
2927384,NULL,0.0331,0.2972,NULL,0.0656,0.1037
220918,NULL,NULL,NULL,NULL,NULL,NULL
289743,0.0013,0.0000,0.0012,0.0015,0.0271,0.0839
2909053,0.0818,2.1126,1.0378,0.2396,0.4047,0.1827
2942183,NULL,NULL,NULL,NULL,NULL,NULL
209769,0.0171,0.0292,0.0024,0.0024,0.0022,0.0194
221130,0.6904,0.4670,0.6656,0.6503,1.0951,1.4098
245604,0.0002,0.1267,0.3028,0.1719,NULL,NULL
246557,0.5611,0.2781,1.0576,0.7266,1.1517,1.0602
2908194,5.9817,3.4213,4.5997,6.1549,7.5009,8.7167
2910358,0.0057,0.0269,0.0129,0.0077,0.0226,0.0756
2939498,NULL,NULL,NULL,NULL,NULL,NULL
2941662,NULL,NULL,NULL,NULL,NULL,NULL
245083,0.5698,0.4413,1.0210,0.5032,0.4391,0.2599
253570,3.7900,1.6652,1.6478,1.8545,0.6035,2.3118
283125,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
2897523,0.5141,0.5191,0.6894,0.5156,0.7776,0.7713
2899687,0.1801,2.1806,0.2154,0.3916,0.1924,0.4636
2921994,4.3350,12.1202,8.6272,4.3299,6.3150,7.0130
2913338,NULL,0.1653,0.5458,0.4767,0.9800,1.1158
2904925,NULL,NULL,NULL,0.0388,0.1428,1.1696
205272,1.2018,1.7375,1.8817,3.2573,1.4991,0.8048
212305,4.4579,4.3581,3.8118,4.7715,6.7981,5.0613
214469,2.8247,8.8509,5.0879,8.0705,9.3170,8.8968
257134,0.7821,0.8863,1.1825,0.8667,0.4924,1.1906
283815,0.0116,0.0055,0.4208,0.1965,0.1015,0.0250
286520,0.0152,0.0361,0.0312,0.0114,0.0396,0.0114
2903451,0.0097,0.1121,0.0084,1.2810,0.4352,0.0108
2905615,10.5101,8.7547,14.7629,11.4457,14.5066,10.3197
2914812,0.0270,0.0033,0.0008,0.0371,0.0982,0.0072
2916976,8.8011,2.2524,0.0425,0.0158,0.0345,0.0331
2939329,NULL,NULL,NULL,NULL,NULL,NULL
209079,0.2008,0.2422,0.4182,0.2216,0.5593,0.3116
219656,4.8379,3.0704,3.7391,7.9671,4.3505,3.2911
258608,0.0730,NULL,NULL,NULL,NULL,NULL
261940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266268,0.3952,0.2311,0.3024,0.1311,0.2369,0.2185
270596,1.5368,0.4333,2.8644,2.6036,6.2640,14.0091
287410,0.5926,0.4226,0.5843,0.4470,0.7929,0.7622
2924530,10.2004,8.1752,19.4225,13.1543,12.7371,2.5820
2933186,NULL,NULL,NULL,NULL,0.1402,0.3772
254801,0.0175,0.0202,0.0293,0.0263,0.0288,0.0212
263457,5.7757,3.7785,5.0100,4.0225,5.2404,8.6900
220440,0.3201,0.4659,0.7684,0.7876,1.0150,1.2715
228100,0.0634,0.3950,0.2754,0.2527,0.1074,0.0712
272717,0.1721,0.3634,0.1406,0.3820,0.6912,0.2249
283294,0.0113,NULL,0.1445,0.0001,0.0540,0.0308
287622,0.0005,0.0006,0.0007,0.0006,0.0006,0.0006
2909837,12.5126,6.1952,6.0168,6.2504,8.9926,8.3585
2943136,NULL,NULL,NULL,NULL,NULL,NULL
2913169,2.6077,2.4939,3.3438,3.3459,7.2302,6.2152
2921825,0.2005,0.1068,0.5066,0.0472,0.2541,0.1407
2914165,NULL,NULL,0.0137,5.3639,NULL,NULL
219444,NULL,NULL,NULL,NULL,0.0000,0.0490
277045,NULL,NULL,NULL,NULL,NULL,0.0321
2938808,NULL,NULL,NULL,NULL,NULL,NULL
269079,0.0281,NULL,NULL,0.0236,0.0213,NULL
284768,0.0044,0.2224,0.0062,0.3901,0.0093,0.0000
288100,0.0114,0.0113,0.9523,2.0588,0.7570,4.1949
289096,5.0474,15.3653,9.7310,0.2062,0.7664,0.9552
2906199,0.4206,0.3981,0.5234,0.6343,0.5037,0.5042
2909531,0.1856,0.1939,0.2201,0.0459,NULL,NULL
2913859,0.0580,0.1177,0.2619,0.1400,3.4223,2.7482
2914855,1.4208,2.3346,1.2362,1.1790,3.7150,4.3885
2918187,0.1406,0.1927,0.1813,0.1494,0.1930,0.2591
2925220,0.2289,0.0400,0.3983,0.4570,0.5478,0.9624
2898476,0.2087,0.1922,0.2377,0.1609,0.2460,0.1791
2902804,2.7175,1.6038,0.5161,1.5164,0.6547,3.7449
2904968,10.7984,39.3659,10.0393,7.9347,10.9911,20.9155
2926110,2.1989,2.8499,2.2937,1.3271,1.1281,1.3558
2928031,0.0016,0.6040,0.5832,0.4375,0.8748,0.7083
2923946,NULL,NULL,0.0000,NULL,0.0354,0.0203
2930195,NULL,NULL,0.0096,0.0094,0.0441,0.0426
2932359,NULL,NULL,NULL,2.2572,7.4321,6.2247
2934523,NULL,NULL,NULL,NULL,NULL,NULL
2936687,NULL,NULL,NULL,NULL,NULL,NULL
2938851,NULL,NULL,NULL,NULL,NULL,NULL
215806,0.2579,0.3570,0.3033,0.3378,0.2657,0.2742
224462,12.2048,7.5769,11.5496,11.4538,21.3845,5.9306
230911,1.3187,2.1880,2.9004,4.1269,2.8714,6.6589
244436,6.3492,6.6318,7.4747,6.6674,8.7402,9.4565
265578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267742,2.7003,3.0204,6.2815,5.5735,6.9403,12.8208
2897829,NULL,3.3304,14.6837,21.5687,17.7212,31.2430
269906,NULL,NULL,0.1122,NULL,NULL,0.3626
275465,0.5425,0.4995,0.4247,0.5061,1.6327,0.8541
279793,0.0246,0.0466,NULL,NULL,0.0108,0.0064
281957,0.0758,0.1022,0.0526,0.0603,0.4241,0.5978
2927490,0.0424,0.2467,0.2815,0.2738,0.2801,0.2615
2923162,NULL,3.4038,12.7626,0.4784,0.7295,0.9157
2918834,NULL,NULL,0.1194,0.2312,NULL,3.2104
2925326,NULL,NULL,NULL,NULL,NULL,NULL
269122,3.5229,7.3843,6.4863,5.3005,2.2635,3.3358
269663,0.0000,NULL,NULL,0.0000,NULL,NULL
271827,2.1236,1.8425,7.1615,0.7704,0.5893,0.8650
273991,0.8537,0.3974,1.0644,0.7275,0.7849,0.6409
2918144,0.0273,0.2926,0.2614,0.2794,0.2438,0.2831
2920308,17.6327,3.3109,6.8045,5.8719,7.8666,7.5757
2940325,NULL,NULL,NULL,NULL,NULL,NULL
2926800,0.9511,0.9291,2.7482,3.2078,0.6700,2.4731
2928964,NULL,0.7923,15.7402,11.0089,8.7931,10.9513
2931669,NULL,NULL,0.0005,0.0154,0.0154,0.0151
2924636,NULL,NULL,NULL,0.0383,0.0447,0.0432
2935997,NULL,NULL,NULL,NULL,NULL,0.0077
2938161,NULL,NULL,NULL,NULL,NULL,NULL
228472,1.1926,0.8271,0.9043,0.3534,0.7317,0.3516
244788,0.0009,0.0024,0.0029,0.0012,0.0009,0.0010
285246,5.6119,6.0921,7.0168,8.2331,7.0739,5.3470
2908303,0.0061,0.0056,0.0047,0.0010,0.0013,0.0013
2913212,0.0010,0.0011,0.0010,0.0006,0.0008,0.0008
2913876,NULL,0.0015,1.5584,1.5479,11.1461,4.4244
2933109,NULL,NULL,NULL,NULL,NULL,13.3669
239879,NULL,NULL,NULL,NULL,NULL,NULL
212179,0.5503,0.4301,0.1385,0.6058,0.7998,0.9507
230038,0.0001,0.0023,0.0002,0.0120,0.0004,0.0005
277443,0.1065,0.0924,0.1223,0.1679,0.1056,0.1258
280314,0.0177,0.0201,0.0230,0.0186,0.0180,0.0198
2897583,1.7054,1.5423,1.7831,2.4815,2.5044,1.4384
2908944,0.0065,0.0056,0.0702,0.2736,0.0468,0.1641
252637,NULL,0.0000,NULL,NULL,NULL,NULL
2931543,NULL,NULL,NULL,NULL,NULL,NULL
241917,0.0196,0.0660,0.1031,0.0197,0.0304,0.0057
251240,0.0614,0.0520,0.0422,0.0253,0.0274,0.0791
261983,14.4635,2.5688,7.0177,3.8386,6.9900,5.5339
262647,0.0174,0.0157,0.0172,0.0167,0.0172,0.0198
267556,0.0011,0.0010,0.0011,0.0008,0.0008,0.0008
2910341,0.2706,0.5393,0.4049,1.0572,0.7956,0.8310
2915914,3.8949,2.9223,9.4139,5.7773,11.8299,8.7937
2916747,0.1175,0.0750,0.0836,0.2720,0.4420,1.1180
2935980,NULL,NULL,NULL,NULL,NULL,0.0265
2936644,NULL,NULL,NULL,NULL,NULL,NULL
2899598,NULL,NULL,NULL,NULL,NULL,NULL
223586,0.0633,NULL,0.0460,NULL,NULL,0.2917
272534,0.4432,0.3391,0.7663,0.2658,0.4881,0.3430
288850,1.2711,1.1859,1.1277,0.9133,1.1734,1.1938
2898416,0.2305,0.2267,0.4432,0.4799,0.3134,0.3421
2904035,3.6855,2.7072,2.4042,4.3777,6.6619,3.5972
2926634,NULL,0.5441,0.8137,0.3864,0.7988,0.5960
2942950,NULL,NULL,NULL,NULL,NULL,NULL
208667,16.8660,8.8203,9.5482,0.0578,NULL,0.0022
233550,0.2339,0.0290,0.1993,0.8876,0.4612,0.3216
254111,0.6971,0.0076,NULL,NULL,NULL,NULL
274008,0.0000,0.1797,0.1566,0.1518,0.1879,0.2532
278917,0.0287,0.1140,0.0017,NULL,NULL,NULL
284751,0.2364,NULL,3.1195,0.5337,0.6632,1.0624
2913381,0.8262,1.8512,2.6601,7.1810,8.4740,0.5375
268097,NULL,NULL,NULL,NULL,0.0099,0.0000
2933604,NULL,NULL,NULL,NULL,8.8355,10.1660
2933942,NULL,NULL,NULL,NULL,NULL,0.0121
232909,0.0153,0.0138,0.0153,0.0146,0.0147,0.0144
252096,1.4335,2.2559,2.8960,1.3977,2.7760,2.6218
263211,2.1134,2.7991,3.5423,2.5710,3.4240,4.5557
274572,0.0017,0.0054,0.0062,0.0015,0.0012,0.0012
2900995,5.2814,4.9004,6.1643,6.4423,5.6750,4.9145
2911815,0.1370,NULL,NULL,NULL,NULL,0.1230
2914686,0.2991,0.2246,0.2755,0.2573,0.3988,0.6174
2921184,5.5145,2.7849,NULL,NULL,NULL,NULL
2925801,3.6797,4.5006,4.5144,2.5554,8.7734,7.2403
2903866,NULL,NULL,NULL,NULL,NULL,0.1977
242255,0.0008,0.0011,0.0018,0.0012,0.0009,0.0009
265226,0.1355,0.0998,0.0512,0.0673,0.1147,0.1371
275969,1.0822,0.1068,0.1281,0.1217,0.1286,0.1165
276046,0.0146,0.0131,0.0145,0.0141,0.0145,0.0141
276879,0.7107,0.9768,0.2330,0.6054,1.2004,0.6121
287284,0.0155,0.0140,0.0155,0.0154,0.0156,0.0152
2901851,0.0128,0.0004,0.0005,0.0014,0.0110,0.0667
2901928,0.3431,0.3061,0.4220,0.4752,0.4585,0.3595
2925237,4.0760,17.9919,5.5737,49.4603,18.4227,24.4697
242919,NULL,NULL,NULL,NULL,NULL,NULL
2935642,NULL,NULL,NULL,NULL,NULL,NULL
2936475,NULL,NULL,NULL,NULL,NULL,NULL
232076,4.8143,5.3286,7.0522,7.3622,6.6403,7.3207
255339,0.1656,0.1485,0.1681,0.1592,0.1734,0.2185
264044,0.0022,0.0013,0.0018,0.0013,0.0019,0.0013
274864,0.1622,0.0755,0.1392,0.1842,0.0054,0.0048
275405,0.0059,0.0814,0.0043,0.9866,0.0059,0.0154
2903033,0.0041,0.0002,0.0001,0.0001,0.0102,0.1048
2912402,0.0198,NULL,NULL,0.1299,0.1634,0.0538
2934583,NULL,NULL,NULL,NULL,NULL,0.0164
2935001,NULL,NULL,NULL,NULL,NULL,0.7010
209600,NULL,NULL,NULL,NULL,NULL,NULL
2923763,NULL,NULL,NULL,NULL,NULL,NULL
250699,8.3535,5.3079,12.8301,6.2632,11.6552,9.2536
253201,0.0073,0.0120,0.1687,0.1499,0.1443,NULL
2902392,0.1175,0.4569,0.1196,NULL,NULL,NULL
2908380,0.0004,0.8120,1.2100,1.0069,1.7156,1.1112
2916455,0.0004,0.0003,0.0005,0.0005,0.0006,0.0006
2918708,8.9132,7.0390,10.7059,12.3539,8.8515,10.6873
2919787,5.2763,2.3521,5.0930,3.4173,6.2917,5.5551
2932771,NULL,NULL,NULL,NULL,0.9820,0.2748
2939020,NULL,NULL,NULL,NULL,NULL,NULL
